24272	Smilisca phaeota	Masked Tree Frog
24273	Smilisca puma	Nicaragua Cross-banded Tree Frog
24275	Smilisca sila	Pugnosed Tree Frog
24276	Smilisca sordida	Drab Tree Frog
24277	Smilisca baudinii	Mexican Treefrog
24279	Scinax nasicus	Lesser Snouted Tree Frog
24283	Scinax quinquefasciatus	Fowler's Snouted Tree Frog
24284	Scinax crospedospilus	Campo Belo Snouted Tree Frog
24285	Scinax fuscovarius	Fuscous-blotched Snouted Tree Frog
24287	Scinax fuscomarginatus	Brown-bordered Snouted Tree Frog
24288	Scinax garbei	Eirunepe Snouted Tree Frog
24292	Scinax rostratus	Caracas Snouted Tree Frog
24293	Scinax alter	Crubixa Snouted Tree Frog
24303	Scinax eurydice	Maracas Snouted Tree Frog
24310	Scinax boulengeri	Boulenger's Snouted Tree Frog
24321	Scinax acuminatus	Mato Grosso Snouted Tree Frog
24322	Scinax ruber	Red Snouted Tree Frog
24323	Scinax staufferi	Stauffer's Tree Frog
24324	Scinax perereca	Ribeirão Branco Snouted Tree Frog
24341	Scinax altae	Panama Snouted Tree Frog
24354	Scinax hayii	Hay's Snouted Tree Frog
243559	Phaonia subventa	Phaonia subventa
24357	Scinax squalirostris	Striped Snouted Tree Frog
24359	Scinax boesemani	Boeseman's Snouted Tree Frog
24360	Scinax x-signatus	Venezuela Snouted Tree Frog
24362	Scinax nebulosus	Spix's Snouted Tree Frog
24363	Scinax granulatus	Argentine Snouted Tree Frog
24368	Flectonotus fitzgeraldi	Mount Tucuche Tree Frog
24379	Osteopilus dominicensis	Hispaniolan Common Tree Frog
24382	Osteopilus septentrionalis	Cuban Tree Frog
24391	Duellmanohyla rufioculis	Rufous-eyed brook frog
243957	Cacama valvata	Common Cactus Dodger
243961	Cicada orni	Ash Cicada
243987	Cacama moorei	Moore's Cactus Dodger
243991	Cacama crepitans	Coastal Cactus Dodger
244000	Diceroprocta semicincta	Sonoran Flag-Bearer
244001	Diceroprocta vitripennis	Green-winged Cicada
244007	Diceroprocta texana	Texas Plain Flag-Bearer
244009	Diceroprocta marevagans	Scrub Cicada
244011	Diceroprocta eugraphica	Tablelands Flag-Bearer
244012	Diceroprocta delicata	Delicate Flag-Bearer
244015	Diceroprocta azteca	Verdant Plain Flag-Bearer
244017	Neocicada hieroglyphica	Hieroglyphic Cicada
244023	Pacarina puella	Little mesquite cicada
244024	Quesada gigas	Giant Cicada
24411	Pseudis minuta	Lesser Swimming Frog
24412	Pseudis paradoxa	Paradoxical Swimming Frog
24420	Ptychohyla hypomykter	Copan Stream Frog
244216	Xylocopa sonorina	Valley Carpenter Bee
24423	Ptychohyla euthysanota	Cloud Forest Stream Frog
244232	Apoica pallens	Central American Paper Wasp
244334	Magicicada tredecassini	Cassin's 13-Year Cicada
244335	Magicicada tredecula	Little 13-Year Cicada
244336	Magicicada neotredecim	Neotredecim Periodical Cicada
24436	Triprion petasatus	Yucatán Casque-headed Tree Frog
24443	Aplastodiscus perviridis	Canebrake Tree Frog
244541	Pseudomantis albofimbriata	False Garden Mantis
24457	Hemisus guttatus	Spotted Snout-Burrower
24462	Hemisus marmoratus	Mottled Shovel-nosed Frog
24473	Alytes obstetricans	Common Midwife Toad
24475	Alytes cisternasii	Iberian Midwife Toad
24479	Discoglossus pictus	Mediterranean Painted Frog
24480	Discoglossus galganoi	Iberian Painted Frog
24484	Discoglossus sardus	Tyrrhenian Painted Frog
24492	Brachycephalus ephippium	Pumpkin Toadlet
24495	Bombina bombina	European Fire-Bellied Toad
24501	Bombina orientalis	Oriental Fire-bellied Toad
24535	Astylosternus occidentalis	Western Night Frog
24543	Ascaphus truei	Coastal Tailed Frog
24583	Arthroleptis wahlbergii	Bush Squeaker
245891	Delias hyparete	Painted Jezebel
245955	Apis dorsata	Giant Honey Bee
245958	Plecotus gaisleri	Gaisler's long-eared bat
24600	Allophryne ruthveni	Tukeit Hill Frog
24603	Megophrys montana	Javan Horned Frog
24708	Leptobrachium abbotti	Lowland Litter Frog
24710	Leptobrachium nigrops	Black-eyed Litter Frog
24714	Leptobrachium hainanense	Hainan moustache Toad
24715	Leptobrachium smithi	Smith's Litter Frog
24716	Leptobrachium montanum	Montane Large-eyed Litter Frog
24717	Leptobrachium hasseltii	Hasselt's Toad
24718	Leptobrachium hendricksoni	Spotted Litter Frog
24722	Leptobrachella mjobergi	Mount Gadin Borneo Frog
24771	Cophixalus ornatus	Northern Ornate Nursery Frog
24826	Microhyla heymonsi	Dark-sided Chorus Frog
24830	Microhyla achatina	Javan Chorus Frog
24831	Microhyla pulchra	Beautiful Pygmy Frog
24832	Microhyla butleri	Tubercled Pygmy Frog
24833	Microhyla palmipes	Palmated Chorus Frog
24838	Microhyla berdmorei	Berdmore's Narrow-mouthed Frog
24842	Microhyla ornata	Ornate Narrow-mouthed Toad
24898	Phrynomantis annectens	Marbled rubber frog
24899	Phrynomantis bifasciatus	Red-Banded Rubber Frog
24914	Kaloula baleata	Muller's Narrowmouth Frog
24915	Kaloula borealis	Boreal Digging Frog
24922	Kaloula rugifera	Sichuan Digging Frog
24923	Kaloula verrucosa	Verrucous Digging Frog
24991	Breviceps namaquensis	Namaqua Rain Frog
24994	Breviceps montanus	Mountain Rain Frog
24997	Breviceps poweri	Power's Rain Frog
24998	Breviceps verrucosus	Plaintive Rain Frog
24999	Breviceps gibbosus	Giant Rain Frog
25000	Breviceps acutirostris	Strawberry Rain Frog
25001	Breviceps adspersus	Common Rain Frog
25002	Breviceps mossambicus	Mozambique Rain Frog
25003	Breviceps fuscus	Black Rain Frog
25021	Austrochaperina adelphe	Northern Territory Whistling Frog
25028	Austrochaperina gracilipes	Cape York Whistling Frog
25033	Austrochaperina robusta	Robust Whistling Frog
25057	Chiasmocleis bassleri	Bassler's Humming Frog
25067	Chiasmocleis hudsoni	Hudson's Humming Frog
25071	Chiasmocleis shudikarensis	Guyana Humming Frog
25078	Gastrophryne carolinensis	Eastern Narrow-mouthed Toad
25080	Hypopachus ustus	Two-spaded Narrow-mouthed Toad
25085	Ctenophryne geayi	Brown Egg Frog
25089	Elachistocleis surinamensis	Surinam oval frog
25092	Elachistocleis bicolor	Two-colored oval frog
25094	Hamptophryne boliviana	Amazon Sheep Frog
25100	Kalophrynus heterochirus	Short-fingered Sticky Frog
25109	Kalophrynus baluensis	Kinabalu Sticky Frog
25177	Otophryne pyburni	Pyburn's Pancake Frog
25180	Micryletta steinegeri	Stejneger's Paddy Frog
25182	Metaphrynella pollicaris	Malayan Treehole Frog
25183	Metaphrynella sundana	Bornean Tree Hole Frog
25185	Hypopachus variolosus	Sheep Frog
25188	Chaperina fusca	Saffron-bellied Frog
25214	Dermatonotus muelleri	Muller's Termite Frog
25216	Uperodon systoma	Marbled balloon frog
25217	Uperodon globulosus	Indian Balloon Frog
25221	Glyphoglossus molossus	Blunt-headed Balloon Frog
25224	Crinia parinsignifera	Beeping Froglet
25225	Crinia deserticola	Desert Froglet
25226	Crinia remota	Remote Froglet
25227	Crinia riparia	Southern Flinders Ranges Froglet
25228	Crinia sloanei	Sloane's Froglet
25229	Crinia bilingua	Bilingual Froglet
25231	Crinia signifera	Common Eastern Froglet
25232	Crinia georgiana	Quacking Froglet
25233	Crinia glauerti	Rattling Froglet
25234	Crinia tinnula	Wallum Froglet
25236	Crinia pseudinsignifera	Bleating Froglet
25237	Crinia insignifera	Squelching Froglet
25238	Crinia tasmaniensis	Tasmanian Froglet
25240	Assa darlingtoni	Pouched Frog
25243	Geocrinia leai	Ticking Frog
25246	Geocrinia victoriana	Eastern Smooth Frog
25248	Geocrinia laevis	Southern Smooth Frog
25250	Pseudophryne raveni	Copper-backed Brood Frog
25251	Pseudophryne semimarmorata	Southern Brood Frog
25253	Pseudophryne dendyi	Dendy's Brood Frog
25254	Pseudophryne guentheri	Crawling Brood Frog
25256	Pseudophryne occidentalis	Western Brood Frog
25257	Pseudophryne coriacea	Red-backed Brood Frog
25258	Pseudophryne australis	Red-crowned Toadlet
25260	Pseudophryne bibronii	Brown Brood Frog
25261	Pseudophryne major	Major Brood Frog
25265	Uperoleia tyleri	Tyler's Toadlet
25267	Uperoleia lithomoda	Stonemason's Toadlet
25273	Uperoleia crassa	Fat Toadlet
25274	Uperoleia trachyderma	Blacksoil Toadlet
25278	Uperoleia fusca	Dusky Toadlet
25281	Uperoleia laevigata	Smooth Toadlet
25282	Uperoleia rugosa	Wrinkled Toadlet
25284	Uperoleia littlejohni	Littlejohn's Toadlet
25298	Myobatrachus gouldii	Turtle Frog
25302	Paracrinia haswelli	Haswell's Froglet
25304	Metacrinia nichollsi	Forest Toadlet
25311	Pelobates cultripes	Iberian Spadefoot
25312	Pelobates fuscus	Common Spadefoot
25316	Pelodytes ibericus	Iberian parsley frog
25317	Pelodytes caucasicus	Caucasian Parsley Frog
25324	Arthroleptella lightfooti	Peninsula Moss Frog
25325	Arthroleptella villiersi	De Villiers's Moss Frog
25334	Natalobatrachus bonebergi	Boneberg's frog
25340	Phrynobatrachus tokba	Tokba River Frog
25344	Phrynobatrachus liberiensis	Phrynobatrachus liberiensis
25348	Phrynobatrachus phyllophilus	Tai river frog
25362	Phrynobatrachus acridoides	Eastern puddle frog
25365	Phrynobatrachus parvulus	Small Puddle Frog
25369	Phrynobatrachus mababiensis	Mababe puddle frog
25383	Phrynobatrachus natalensis	Natal Puddle Frog
25409	Cacosternum platys	Flat Dainty frog
25411	Cacosternum boettgeri	Boettger's dainty frog
25413	Cacosternum nanum	Bronze Caco
25430	Poyntonia paludicola	Montane Marsh Frog
25432	Microbatrachella capensis	Micro Frog
25455	Xenopus clivii	Eritrea Clawed Frog
25457	Xenopus laevis	African Clawed Frog
25488	Rana arvalis	Moor Frog
25506	Rana japonica	Japanese Brown Frog
25523	Rana tagoi	Tago's Brown Frog
25542	Rana pretiosa	Oregon Spotted Frog
25545	Rana aurora	Northern Red-legged Frog
25588	Rana luteiventris	Columbia Spotted Frog
25591	Rana temporaria	European Common Frog
25603	Rana zhenhaiensis	Zhenhai Brown Frog
25616	Rana italica	Italian Stream Frog
25618	Rana amurensis	Siberian Wood Frog
256330	Eremopedes covilleae	Creosote Shieldback
256334	Eremopedes scudderi	Scudder's Shieldback
256358	Madoryx oiclus	Madoryx oiclus
25646	Rana boylii	Foothill Yellow-legged Frog
256576	Orchelimum unispina	Arizona Meadow Katydid
25661	Rana longicrus	Taipa Frog
25664	Rana latastei	Italian Agile Frog
25669	Rana dalmatina	Agile Frog
256700	Gryllus assimilis	Jamaican Field Cricket
256704	Neonemobius mormonius	Collared Ground Cricket
256706	Oecanthus leptogrammus	Thin-lined Tree Cricket
256707	Oecanthus varicornis	Different-horned tree cricket
25676	Rana dybowskii	Dybowski's Frog
25683	Rana ornativentris	Montane Brown Frog
25692	Rana chensinensis	Chinese Brown Frog
25740	Conraua alleni	Conraua alleni
25743	Ptychadena schillukorum	Schilluk ridged frog
25744	Ptychadena oxyrhynchus	Sharp-nosed ridged frog
25759	Ptychadena bibroni	Broad-banded Grass Frog
25763	Ptychadena mossambica	Mozambique ridged frog
25764	Ptychadena tellinii	Central Grassland Frog
25765	Ptychadena taenioscelis	Small ridged frog
25767	Ptychadena guibei	Guibe's ridged frog
25770	Ptychadena longirostris	Snouted Grassland Frog
25778	Ptychadena anchietae	Anchieta's Ridged Frog
25779	Ptychadena uzungwensis	Udzungwa ridged frog
25782	Ptychadena mascareniensis	Mascarene Ridged Frog
25783	Ptychadena porosissima	Grassland ridged frog
25801	Tomopterna natalensis	Natal sand frog
25802	Tomopterna krugerensis	Knocking sand frog
25803	Tomopterna tandyi	Tandy's sand frog
25804	Tomopterna tuberculosa	Rough sand frog
25805	Tomopterna marmorata	Marbled sand frog
25806	Tomopterna delalandii	Cape sand frog
258354	Heraclides anchisiades	Ruby-spotted Swallowtail
25859	Occidozyga lima	Green Puddle Frog
25861	Occidozyga martensii	Round-tongued Floating Frog
25862	Occidozyga sumatrana	Sumatran Puddle Frog
25865	Occidozyga laevis	Yellow-bellied Puddle Frog
25871	Amolops wuyiensis	Wuyi torrent frog
25879	Amolops torrentis	Little Torrent Frog
258813	Clogmia albipunctata	Bathroom Moth Fly
25908	Limnonectes limborgi	Limborg's frog
259127	Psorophora cyanescens	Psorophora cyanescens
25918	Limnonectes plicatellus	Rhinoceros Frog
25920	Limnonectes fragilis	Fragile wart frog
25925	Limnonectes finchi	Rough Guardian Frog
25934	Limnonectes microdiscus	Indonesian Wart Frog
25935	Limnonectes fujianensis	Fujian Large-headed Frog
25939	Limnonectes kuhlii	Kuhl's Creek Frog
25950	Limnonectes palavanensis	Smooth Guardian Frog
25955	Limnonectes hascheanus	Hill Forest Frog
25988	Platymantis dorsalis	Common Forest Frog
26053	Fejervarya limnocharis	Paddy Field Frog
26067	Fejervarya moodiei	Mangrove Frog
26093	Euphlyctis cyanophlyctis	Common skittering frog
26098	Micrixalus kottigeharensis	Kottigehar Dancing Frog
26117	Hildebrandtia ornata	Ornate frog
261458	Stiretrus anchorago	Anchor Stink Bug
261586	Kleidocerys resedae	Birch Catkin Bug
26163	Meristogenys orphnocnemis	Northern Torrent Frog
26183	Nannophrys ceylonensis	Sri Lanka rock frog
26196	Pyxicephalus adspersus	Giant African Bullfrog
26197	Pyxicephalus edulis	Edible bullfrog
26212	Strongylopus bonaespei	Banded Stream Frog
26214	Strongylopus grayii	Clicking Stream Frog
26218	Strongylopus fasciatus	Striped Stream Frog
26258	Hoplobatrachus tigerinus	Indus Valley Bullfrog
26261	Hoplobatrachus occipitalis	Crowned bullfrog
26262	Hoplobatrachus crassus	Jerdon's Bullfrog
26275	Lankanectes corrugatus	Corrugated water frog
26296	Philautus bunitus	Green Bush Frog
26298	Raorchestes longchuanensis	Longchuan Shrub Frog
26304	Philautus tectus	Gunung Mulu Bubble-nest Frog
26310	Raorchestes tuberohumerus	Kudremukh Bush Frog
26350	Raorchestes beddomii	Beddome's Bush Frog
26362	Philautus hosii	Hose's Bush Frog
26384	Philautus aurantium	Golden-legged Bush Frog
26395	Philautus aurifasciatus	Java Bubble-Nest Frog
26401	Raorchestes menglaensis	Mengla small treefrog
26413	Pseudophilautus reticulatus	Reticulated Thigh Shrub Frog
26426	Raorchestes parvulus	Karin Bubble-nest Frog
26433	Pseudophilautus wynaadensis	Waynad bush frog
26459	Rhacophorus bipunctatus	Twin-spotted Flying Frog
264674	Evania appendigaster	Blue-eyed Ensign Wasp
26490	Rhacophorus nigropalmatus	Wallace's Flying Frog
26527	Rhacophorus reinwardtii	Reinwardt's Flying Frog
26528	Rhacophorus margaritifer	Java Flying Frog
26530	Rhacophorus malabaricus	Malabar Gliding Frog
26555	Polypedates maculatus	Chunam Tree Frog
26567	Polypedates macrotis	Dark-eared Tree Frog
26571	Polypedates megacephalus	Spot-legged Tree Frog
26573	Polypedates colletti	Collett's Tree Frog
26580	Polypedates mutus	Burmese whipping frog
26588	Polypedates cruciger	Common Hourglass Tree Frog
26592	Polypedates leucomystax	Common Southeast Asian Tree Frog
26597	Polypedates otilophus	File-eared Tree Frog
26604	Buergeria robusta	Robust Kajika Frog
26608	Buergeria buergeri	Kajika Frog
26651	Kurixalus idiootocus	Temple Tree Frog
26652	Kurixalus eiffingeri	Eiffinger's Tree Frog
26656	Chiromantis xerampelina	Grey Foam-nest Tree Frog
266628	Oxelytrum discicolle	Oxelytrum discicolle
26665	Nyctixalus margaritifer	Pearly Tree Frog
26667	Nyctixalus pictus	Peter's Tree Frog
266711	Polyphylla hammondi	Hammond's Lined June Beetle
26681	Rhinoderma darwinii	Darwin's Frog
26686	Rhinophrynus dorsalis	Mexican Burrowing Toad
26691	Scaphiopus couchii	Couch's Spadefoot
26693	Scaphiopus hurterii	Hurter's Spadefoot
26695	Scaphiopus holbrookii	Eastern Spadefoot
26698	Spea multiplicata	Mexican Spadefoot
26699	Spea bombifrons	Plains Spadefoot
26702	Spea hammondii	Western Spadefoot
26704	Spea intermontana	Great Basin Spadefoot
26732	Ambystoma rosaceum	Tarahumara Salamander
26790	Ambystoma maculatum	Spotted Salamander
26875	Hynobius formosanus	Taiwan Salamander
269783	Monochamus clamator	Spotted Pine Sawyer
270288	Omorgus suberosus	Hide beetle
271083	Paragapostemon coelestinus	Celestial Striped-Sweat bee
271451	Bombus crotchii	Crotch's Bumble Bee
27184	Plethodon glutinosus	Northern Slimy Salamander
27250	Ensatina eschscholtzii	Ensatina
27423	Aneides vagrans	Wandering Salamander
27474	Batrachoseps nigriventris	Black-bellied Slender Salamander
27500	Gyrinophilus porphyriticus	Spring Salamander
27685	Necturus maculosus	Common Mudpuppy
27726	Salamandra salamandra	Fire Salamander
27805	Notophthalmus viridescens	Eastern Newt
27818	Taricha torosa	California Newt
28053	Siphonops paulensis	Boettger's Caecilian
293390	Ligurotettix planum	Pecos Clicker Grasshopper
293508	Conocephalus cinereus	Caribbean Meadow Katydid
293515	Neoconocephalus affinis	Rattler Conehead
293519	Pyrgocorypha uncinata	Hook-faced Conehead
293589	Pediodectes grandis	Grand Shieldback
293640	Insara elegans	Elegant Bush Katydid
294506	Bombylius mexicanus	Bombylius mexicanus
301229	Polyphylla crinita	Long-haired June Beetle
301741	Ptichopus angulatus	Ptichopus angulatus
305749	Prionus lecontei	LeConte's Prionus
305942	Ortholeptura valida	Ortholeptura valida
305993	Anelaphus inermis	Anelaphus inermis
307633	Habropoda miserabilis	Pacific Dune-digger
307801	Lepinotus patruelis	Granary Book Louse
308325	Rasahus hamatus	Rasahus hamatus
308937	Bombus fraternus	Southern Plains Bumble Bee
309378	Bombus wilmattae	Wilmatte's Bumble Bee
310296	Lema confusa	Lema confusa
311197	Xylocopa nautlana	Rio Nautla Carpenter
313038	Ammophila aberti	Abert's Thread-waisted Wasp
318470	Tessellana tessellata	Brown-spotted Bush-cricket
318545	Coreus marginatus	Dock Bug
319125	Bombus mixtus	Fuzzy-Horned Bumble Bee
319444	Dorymyrmex bureni	Buren's Pyramid Ant
319688	Lama pacos	Alpaca
319988	Cryptotympana aquila	Batwing Cicada
319989	Cryptotympana atrata	Eastern horse cicada
319994	Anoplophora horsfieldii	Chinaberry Yellow-banded Longhorn Beetle
320011	Psilogramma casuarinae	Australasian Privet Hawkmoth
320050	Bombus appositus	White-shouldered Bumble Bee
320058	Oryctes rhinoceros	Coconut Rhinoceros Beetle
320633	Rhinolophus clivosus	Geoffroy's horseshoe bat
320638	Rhinolophus nippon	Japanese greater horseshoe bat
320746	Chromacris speciosa	Soldier Grasshopper
320786	Eristalis arbustorum	Eurasian Drone Fly
320907	Sericomyia militaris	Narrow-banded Pond Fly
320989	Heteronychus arator	African Black Beetle
321460	Monochamus obtusus	Monochamus obtusus
321570	Dysgonia stuposa	Dysgonia stuposa
321945	Pseudoips prasinana	Green Silver-lines
322024	Apatura ilia	Lesser Purple Emperor
322156	Okanagodes gracilis	Pale-winged Desert Cicada
322368	Syrphus opinator	Black-margined Flower Fly
322493	Okanagana bella	Mountain Cicada
322550	Gromphadorhina portentosa	Madagascar Hissing Cockroach
322865	Polyphylla comes	High Mountain June Beetle
322913	Gryllus rubens	Southeastern Field Cricket
322914	Gryllus personatus	Badlands Cricket
322919	Anurogryllus arboreus	Common Short-tailed Cricket
322920	Anurogryllus celerinictus	Indies Short-tailed Cricket
322924	Gryllus multipulsator	Long-chirp Field Cricket
322925	Gryllus firmus	Sand Field Cricket
322927	Gryllus lineaticeps	Variable Field Cricket
322989	Graphisurus fasciatus	Banded Graphisurus
324273	Glyphotaelius pellucidus	Mottled Sedge
324315	Platystoma lugubre	Platystoma lugubre
324640	Ephestia kuehniella	Mediterranean Flour Moth
324726	Lycorma delicatula	Spotted Lanternfly
324733	Trypoxylus dichotomus	Japanese Rhinoceros Beetle
324893	Cyrtoxipha columbiana	Columbian Trig
325322	Platycleis affinis	Tuberous Bush-cricket
325363	Graptopsaltria nigrofuscata	Large Brown Cicada
325365	Batocera lineolata	White-striped Longhorn Beetle
325367	Gampsocleis sedakovii	Sedakov's Bush-cricket
325438	Eugryllodes escalerae	Eugryllodes escalerae
325449	Neocallicrania selligera	Lusitanian Saddle Bush-cricket
325509	Spilomyia longicornis	Eastern Hornet Fly
325941	Melanophila consputa	Charcoal Beetle
325998	Bassaricyon neblina	Olinguito
326023	Piliocolobus gordonorum	Udzungwa Red Colobus
326052	Oedipoda caerulescens	Blue-winged Grasshopper
326091	Orchelimum erythrocephalum	Red-headed Meadow Katydid
326131	Sceliphron laetum	Sceliphron laetum
326272	Physalaemus biligonigerus	Weeping Frog
326296	Bufo bufo	European Toad
326303	Kaloula pulchra	Asian Painted Frog
326305	Arthroleptis stenodactylus	Common Squeaker
326457	Oecanthus celerinictus	Fast-calling tree cricket
326869	Steropleurus pseudolus	Steropleurus pseudolus
329526	Aerenea quadriplagiata	Aerenea quadriplagiata
330250	Phenacoccus solenopsis	Cotton Mealybug
330292	Polistes versicolor	Variegated Paper Wasp
332281	Phoracantha acanthocera	Bulls-eye borer
332307	Oecanthus pellucens	Italian Tree Cricket
332338	Lycalopex grisea	Chilla
332390	Rhetus dysonii	Blue Doctor
332394	Vespula alascensis	American Yellowjacket
332407	Pholidoptera aptera	Alpine Dark Bush-cricket
333264	Lucilia cuprina	Australian Sheep Blow Fly
333438	Amegilla quadrifasciata	Four-striped Digger Bee
333530	Pezotettix giornae	Common Maquis Grasshopper
333564	Gomphocerus sibiricus	Club-legged Grasshopper
333775	Danaus petilia	Lesser Wanderer
334679	Capnobotes occidentalis	Western Longwing
334732	Gangara thyrsis	Giant Redeye
335030	Udea profundalis	False Celery Leaftier
335282	Shivaphis celti	Asian Woolly Hackberry Aphid
335542	Amegilla cingulata	Amegilla cingulata
335580	Chorthippus albomarginatus	Lesser Marsh Grasshopper
335582	Conocephalus dorsalis	Short-winged Conehead
335816	Platypleura capensis	Cape Orangewing Cicada
335841	Tessaratoma papillosa	Lychee Stink Bug
336697	Arctia villica	Cream-spot Tiger
337316	Zammara smaragdina	Emerald Cicada
337498	Oxypleura quadraticollis	Savanna Sharpcollar Cicada
337520	Euproctis chrysorrhoea	Brown-tail Moth
337544	Cantharis rustica	Rustic Sailor Beetle
337783	Penthimia nigra	Penthimia nigra
338194	Apis cerana	Asian Honey Bee
338215	Chremistica ochracea	Peaceful Cicada
338535	Euchorthippus declivus	Common Straw Grasshopper
338899	Aleeta curvicosta	Floury Baker
338901	Cystosoma saundersii	Bladder Cicada
339577	Astyleiopus variegatus	Variegated Longhorned Beetle
340016	Charaxes cithaeron	Blue-spotted Charaxes
340425	Euthystira brachyptera	Small Gold Grasshopper
340742	Sphex nudus	Sphex nudus
341566	Hypolycaena lebona	Fairy Hairstreak
342370	Amphipsalta cingulata	Clapping Cicada
342372	Amphipsalta strepitans	Chirping Cicada
342373	Kikihia angusta	Tussock Cicada
342379	Kikihia cutora	Snoring Cicada
342381	Kikihia horologium	Clock cicada
342383	Kikihia longula	Chatham Island cicada
342384	Kikihia ochrina	April Green Cicada
342385	Kikihia rosea	Pink Cicada
342386	Kikihia scutellaris	Lesser Bronze Cicada
342387	Kikihia subalpina	Subalpine Green Cicada
342388	Maoricicada campbelli	Campbell's Cicada
342403	Notopsalta sericea	Clay Bank Cicada
342404	Rhodopsalta cruentata	Blood Redtail Cicada
342407	Rhodopsalta leptomera	Sand Dune Cicada
342541	Empusa fasciata	Fasciated Conehead Mantid
343983	Volucella zonaria	Hornet Mimic Hover Fly
344445	Tetragonisca angustula	Narrow Stingless Bee
346969	Psacadonotus robustus	Robust Fan-winged Katydid
347805	Platypedia areolata	Salmonfly Cicada
347823	Sceliphron curvatum	Asian Mud-dauber Wasp
347888	Euconocephalus nasutus	Irritating Grasshopper
348607	Euconocephalus varius	Euconocephalus varius
349060	Conocephalus maculatus	Spotted Meadow Katydid
354713	Gryllotalpa africana	African Molecricket
354736	Eriogaster lanestris	Small Eggar
354737	Malacosoma neustria	The Lackey
354879	Polistes jokahamae	Dark-waisted Paper Wasp
355032	Gryllotalpa monanka	Dark Night Mole Cricket
355991	Bombus ardens	Fire-tailed Bumble Bee
355995	Tanna japonensis	Evening Cicada
356303	Corymica pryeri	Corymica pryeri
356418	Platypedia minor	Minor Cicada
357357	Xylocopa pubescens	Pubescent Carpenter Bee
357378	Tettigonia orientalis	Japanese Green Bush-Cricket
357406	Aiolopus strepens	Broad Green-winged Grasshopper
357470	Chelostoma campanularum	Small Scissor Bee
357910	Loxodonta cyclotis	Forest Elephant
358078	Statilia maculata	Asian Jumping Mantis
358234	Truljalia hibinonis	Green Tree Cricket
358356	Serica brunnea	Brown Chafer
358407	Polistes rothneyi	Rothney's Paper Wasp
358847	Mogannia formosana	Mogannia formosana
358848	Mogannia hebes	Grass Cicada
359280	Phoracantha recurva	Lesser Eucalyptus Longhorn Beetle
359294	Malacosoma californica	Western Tent Caterpillar Moth
359390	Hyalessa maculaticollis	Robust Cicada
360028	Dianemobius fascipes	Dianemobius fascipes
360096	Morimus asper	Morimus asper
360116	Sehirus cinctus	White-margined Burrowing Bug
360353	Polyphylla fullo	Pine Chafer
360851	Suisha coreana	Suisha coreana
360857	Graptopsaltria bimaculata	Graptopsaltria bimaculata
361062	Promachus yesonicus	Promachus yesonicus
361290	Meromacrus acutus	Carolinian Elegant
361729	Langia zenzeroides	Apple Hawkmoth
361905	Lyristes plebejus	Common Cicada
362292	Ruspolia nitidula	Large Conehead
362293	Platycleis albopunctata	Grey Bush-cricket
362296	Nemobius sylvestris	Wood Cricket
362307	Stenobothrus lineatus	Stripe-winged Grasshopper
362309	Stenobothrus stigmaticus	Lesser Mottled Grasshopper
362311	Omocestus rufipes	Woodland Grasshopper
362312	Chorthippus vagans	Heath Grasshopper
362314	Euchorthippus elegantulus	Jersey Grasshopper
362341	Cicadetta montana	New Forest Cicada
362687	Macroglossum divergens	Broad-bordered Hummingbird Hawkmoth
362756	Cicada barbara	Cicada barbara
363293	Pseudophyllanax imperialis	Pseudophyllanax imperialis
363376	Phereoeca uterella	Household Casebearer
363972	Bucrates malivolans	Cattail Conehead
366231	Mecopoda elongata	Malaysian Bush-cricket
367109	Eupholidoptera chabrieri	Chabrier's Bush-cricket
369188	Cystosoma schmeltzi	Lesser Bladder Cicada
369803	Ephippiger ephippiger	Saddle-backed Bush Cricket
370821	Arawacus separata	Separated Stripestreak
371065	Pyronota festiva	Manuka beetle
371315	Chorthippus biguttulus	Bow-winged Grasshopper
371382	Orchelimum minor	Lesser Pine Katydid
371757	Conocephalus nemoralis	Woodland Meadow Katydid
372367	Odontoxiphidium apterum	Wingless Meadow Katydid
372638	Heliocopris neptunus	Trident Giant Dung Beetle
372673	Conocephalus melaenus	Black-kneed Meadow Katydid
384946	Acrossidius tasmaniae	Tasmanian Grass Grub
386061	Arhopalus ferus	Burnt pine longhorn
387844	Conocephalus albescens	whitish meadow katydid
394050	Ornebius aperta	Ornebius aperta
395236	Pison spinolae	New Zealand Mason wasp
397192	Simosyrphus grandicornis	Yellow-shouldered Stout Hover Fly
397920	Teleogryllus commodus	Australian Black Field Cricket
399272	Mustela furo	Domestic Ferret
40166	Dasyurus maculatus	Spotted-tailed Quoll
40169	Dasyurus geoffroii	Western Quoll
40179	Phascogale tapoatafa	Brush-tailed Phascogale
40187	Antechinus flavipes	Yellow-footed Antechinus
40232	Sarcophilus harrisii	Tasmanian Devil
40281	Myotis emarginatus	Geoffroy's Bat
40283	Myotis chiloensis	Chilean myotis
40284	Myotis capaccinii	Long-fingered Bat
40286	Myotis nigricans	Black Myotis
40291	Myotis myotis	Mouse-eared Bat
40292	Myotis muricola	Whiskered Myotis
40293	Myotis atacamensis	Atacama myotis
40296	Myotis albescens	silver-tipped myotis
40301	Myotis riparius	riparian myotis
40307	Myotis vivesi	fish-eating bat
40308	Myotis dasycneme	pond bat
40314	Myotis mystacinus	Whiskered Bat
